vehicle_id,time_id,location_id,acceleration,gyroscope,speed,vibration,event_type,severity
V139,57,57,-1.4911618521500098,0.5308758589187107,68.68858272209764,0.01678329696105404,normal,low
V132,58,58,-1.909575717843702,-0.4500904841653104,79.34150587767363,0.04878620730968863,normal,low
V129,59,59,-8.264691543762314,0.5629597861346818,23.60646799672395,1.1740881159257646,harsh_brake,medium
V113,60,60,1.7186565685438735,-0.14997382769354914,44.42686375230551,0.526506825333737,normal,low
V108,61,61,0.2974690941116105,0.19248306878486304,71.29950260743499,0.19049221574530975,normal,low
V109,62,62,0.28299453544909664,0.3014410962359806,71.89663672819734,0.2535033642772046,normal,low
V115,63,63,-1.6083278898897997,-0.03029919838740787,73.04209262132645,0.24035744801187836,normal,low
V138,64,64,-0.6925321669919184,-0.5933798536108221,50.58208592236042,0.04166642660766778,normal,low
V145,65,65,-0.24870187043905384,-0.4819694959429103,41.97442088276148,0.14203234431417638,normal,low
V112,66,66,0.17641723291913028,0.367351582930377,18.73981017619371,0.01942212374660459,normal,low
V125,67,67,2.6658114046751256,-0.7673836952639601,20.68223943933845,0.17550768650933085,normal,low
V118,68,68,0.7680314037512306,0.04852738973625025,10.494885556399822,0.00300182593895947,normal,low
V106,69,69,-0.14086964241112712,-0.5137291691617483,34.741431437432766,0.2394471252552914,normal,low
V109,70,70,2.6785867733679187,0.31511663720462435,41.76824076101184,0.3365046575107138,normal,low
V138,71,71,-0.4131692862901546,-0.7023941754945067,14.732797779142857,0.21716035905725303,normal,low
V113,72,72,-0.8753171335904342,-0.1225678053909334,65.27694836258888,0.2030100768860116,normal,low
V114,73,73,2.871209908988337,-0.00426130311532495,11.282531451433895,0.27305492971719064,normal,low
V148,74,74,0.5644876856959011,0.450315530890791,34.926654659211636,0.15575124130827278,normal,low
V142,75,75,0.6059124538505543,0.10217692512506756,49.54204186797142,0.2718293929152799,normal,low
V141,76,76,-0.44355324594825846,0.3723057643200848,17.530194502323866,0.5071383270182779,normal,low
V146,77,77,-0.6064236917610133,-0.16467172157096105,40.2542838267982,0.24658813343052616,normal,low
V125,78,78,-0.5158423924996827,0.509399710442929,70.83269106224179,0.15230829500869403,normal,low
V132,79,79,0.4623789500777936,-0.13432956807693566,43.953810688108206,0.16414856139412937,normal,low
V126,80,80,0.05204258506708978,0.19684348289792747,48.97417454048991,0.04755650460021474,normal,low
V100,81,81,0.01744455234637373,0.19252261608039603,44.97754098847509,0.257207368388554,normal,low
V144,82,82,-0.09479660458520116,-0.5651920882616442,34.436866864562035,0.30875933772915837,normal,low
V117,83,83,-0.03950693272797922,-0.36338987996942707,51.656732987612486,0.5176117482437755,normal,low
V105,84,84,0.363201748966244,-0.19419282118719408,63.46367480233312,0.4231890153391913,normal,low
V124,85,85,1.6369151166625495,0.183668879988252,35.67698439583182,0.09107595289754318,normal,low
V118,86,86,-0.9389501119921706,-0.57163409244141306,33.70337715372443,0.37448946224015406,normal,low
V138,87,87,-11.664208213866,0.40380503218499886,53.2438774057664,4.414931178235489,crash,high
V133,88,88,-5.985501118320571,-0.01433210691822039,27.169361356645823,1.3153912408023665,harsh_brake,medium
V110,89,89,-6.392409874953593,-0.13022014194599857,50.96261279657483,1.3665208719444777,harsh_brake,medium
V120,90,90,-2.318403967256126,-0.01510951586159488,89.87833186984062,0.5944267689742445,normal,low
V140,91,91,-2.9658686973692476,-0.01836951100901778,75.07244819775224,0.2376087592351936,normal,low
V133,92,92,-1.2145307089395465,0.09878243274984,39.63554063811898,0.04485639450841849,normal,low
V145,93,93,-0.659581996520407,-0.09041058954917872,53.39048752561211,0.03641314196252571,normal,low
V132,94,94,-1.9037680451078516,-0.3145346324929259,29.62645493447781,0.13064699000096602,normal,low
V125,95,95,-0.01634329455776255,-0.46122121346171374,56.59495683386922,0.2240390752659413,normal,low
V111,96,96,-1.625360640454504,-0.30485631893634846,37.37966721877456,0.1896063498127449,normal,low
V132,97,97,-1.019875574545236,0.2884836833926227,32.90131017565727,0.01866269069104162,normal,low
V105,98,98,0.09201452241049848,0.34729275326730025,72.58272314444184,0.3381645832362285,normal,low
V128,99,99,0.4580420353476524,0.902276110198346,40.0549740716815,0.1078145672267513,normal,low
V143,100,100,0.1975838673069646,-0.21049158896985293,78.09245571494102,0.4408121438376885,normal,low
V130,101,101,-1.4495911482728907,1.0555858007203411,83.73283131048083,0.03530711678088841,normal,low
V100,102,102,1.3216189791057498,-0.0566968324732938,12.423729430884125,0.4980980843102769,normal,low
V101,103,103,-0.8937356197941053,0.06801985836072286,22.082396913319823,0.5433656867587964,normal,low
V125,104,104,-12.320737804473517,-0.6893682707063986,41.10642086947337,5.515629552589544,crash,high
V143,105,105,-0.8966191180316547,0.4499696411693573,13.335730507969856,0.01888164014660706,normal,low
V108,106,106,-6.770640385714351,-0.04740745096956217,43.94134449772537,0.6648593799507785,harsh_brake,medium
V117,107,107,-6.87959102176747,0.4839316444749257,58.15462118946016,0.24955550401886728,harsh_brake,medium
V142,108,108,1.3629193868650475,0.19778058369104165,12.92458150535822,0.22749004533237557,normal,low
V131,109,109,-0.6522190650591457,0.9741649747051244,13.122850712388754,0.02846508766002667,normal,low
V132,110,110,2.7707597538274977,0.07745963790379813,39.35275334864855,0.05600258625502102,normal,low
V137,111,111,-14.438903824512671,0.2810595311575782,94.52381472103298,9.031337131087604,crash,high
V102,112,112,-3.1599721755580488,0.4819120431804106,89.43877467885613,0.08708824122087487,normal,low
V144,113,113,0.10207376678035043,0.0271965132279492,45.05989165976643,0.05240420129985429,normal,low
V138,114,114,-12.896253815976504,0.6808458463637141,33.65941776661202,3.623944480616484,crash,high
V101,115,115,-2.6069846521717346,0.06580994275134104,24.69395587220788,0.2164343861040145,normal,low
V109,116,116,0.8095663749972839,0.3813204738948304,47.784741669893265,0.3543558585174495,normal,low
V107,117,117,-1.4890403376388257,-0.01390059800153455,79.65786259621382,0.2910173790758387,normal,low
V118,118,118,-11.403437483238164,3.2526233475601503,45.09643573546782,4.893190576743672,crash,high
V143,119,119,-0.20292898874679777,-1.538128067784015,11.895211096853018,0.19351360994271644,normal,low
V145,120,120,-0.08349262056012552,-0.38355337851521054,12.44983371347189,0.03830592711309552,normal,low
V141,121,121,-0.3498189946282562,-0.24743569049339528,43.93967719748616,0.230904798392806,normal,low
V135,122,122,1.15900818558034,-0.37539293991936,77.8139872290194,0.36512300452920576,normal,low
V100,123,123,-1.581200969768307,-0.01992405266978607,11.423316970467567,0.2749792629686172,normal,low
V137,124,124,-1.3502198600063702,-0.5440451131019147,87.74612193927169,0.00903513666589275,normal,low
V100,125,125,-0.8148245535183285,-0.4836787504571173,47.480762004852295,0.0715076858238185,normal,low
V100,126,126,-11.625006474698012,-3.514833241676498,41.82924699271098,8.767023887601336,crash,high
V126,127,127,-2.8969620629408257,-0.5429996336624712,80.4047972522676,0.25014592603367586,normal,low
V124,128,128,-1.6646577616224782,-0.28616606255821075,55.38945138454437,0.02545522322317756,normal,low
V140,129,129,-0.2169653698700727,0.14775142312172904,72.84664619714022,0.35999885171547263,normal,low
V130,130,130,-0.4722737913769077,0.12604817911365493,47.58429130539298,0.3456980586201453,normal,low
V132,131,131,-0.5272816616354041,-0.436476303230229,62.78823906555772,8.448581218228612e-4,normal,low
V118,132,132,-7.539487225727195,-0.4541895905102016,64.7515255631879,1.3405576876456278,harsh_brake,medium
V123,133,133,-0.672967274587714,0.2619876553178721,79.82521248981357,0.09348272653784127,normal,low
V112,134,134,-1.673618442044994,-0.4293034031487373,80.66635826602578,0.1082049043286674,normal,low
V137,135,135,0.659952785746022,-0.2847862204023294,56.66229182854295,0.2709473137668977,normal,low
V142,136,136,1.489327298692656,0.3368941028227127,60.968764293938875,0.21324031334959503,normal,low
V149,137,137,0.3957943062699911,-0.3932200163728622,68.87594724074006,0.1344849567835318,normal,low
V126,138,138,1.022277576022155,0.1354916014569852,13.146168813109398,0.06200769969234501,normal,low
V116,139,139,-11.255279889764893,-3.24143875596064,65.74240386253223,6.8190076237621495,crash,high
V144,140,140,2.461077111327334,0.34081619409637043,66.83390339836478,0.2400208810672428,normal,low
V136,141,141,0.015626424556592092,0.3729558640760865,89.2924403399229,0.33499918465958634,normal,low
V123,142,142,1.375173294690069,0.2360942913293312,71.02139359340072,0.097830533014515,normal,low
V123,143,143,-1.9340545060206509,0.1937468372517233,57.07237854599953,0.5265156201160509,normal,low
V146,144,144,-0.4648081684640504,0.02744705603801705,63.81221916526556,0.24311731382759685,normal,low
V116,145,145,-0.40367123251275394,-0.1518098885446065,29.497718270868063,0.2561104351166376,normal,low
V138,146,146,0.8185086918697034,0.306596806018979,14.5310802385211,0.15346301282375327,normal,low
V109,147,147,0.6317404820902646,0.1810625629476237,86.78408086299896,0.07322784895614282,normal,low
V122,148,148,1.876198163987668,-0.0432286403402912,79.65394578874111,0.3968023212186361,normal,low
V108,149,149,1.096260514960235,0.3969334956587407,22.702100463211536,0.1629859748288202,normal,low
V136,150,150,-1.1525086148595851,-0.3930805749489288,49.28009821102023,0.19413773989553,normal,low
V107,151,151,0.8668598611924984,0.05917794116776134,25.980902295559645,0.05943930065956143,normal,low
V103,152,152,-1.0271851218317705,-0.5049522279575211,67.63021970167756,0.17870508132821525,normal,low
V122,153,153,-1.3307593375677311,-0.00751577858086912,55.83099450916052,0.3173870491740767,normal,low
V144,154,154,0.8005297354822709,-0.3066816421344607,39.956346694380045,0.20069814713365133,normal,low
V142,155,155,-0.5402276636050911,0.447136758532328,57.810593117028475,0.27659614957459544,normal,low
V136,156,156,-1.2615381824128362,-0.12118640260456448,36.94809477776289,0.0862981698024335,normal,low
V125,157,157,2.7121051679834,0.2179170869875774,10.24825507774949,0.11362684937546338,normal,low
V126,158,158,0.11682683641794044,-0.03803144131958833,32.666107192635536,0.04720592127154424,normal,low
V110,159,159,0.7816901782310341,0.15077901198425478,63.17539691925049,0.18616185506976612,normal,low
V126,160,160,1.1460882111393598,-0.3323574408021353,81.10196130350232,0.03080575922833919,normal,low
V109,161,161,-1.0281112951386693,-0.31117060929202495,38.22035513818264,0.22616798326564935,normal,low
V114,162,162,-1.90310066320753,-0.3196419632883188,42.83386869356036,0.3666420409018694,normal,low
V130,163,163,-2.28906093942107,-0.6125563473460005,29.881285820156336,0.12896104456026414,normal,low
V112,164,164,1.354830065708036,0.1335895264465958,43.039356637746096,0.30048186222539647,normal,low
V130,165,165,1.9776225669624383,0.2048090833443803,63.35263501852751,0.32819722782395633,normal,low
V127,166,166,-0.8920263243604711,-0.3469102368320436,86.9924746081233,0.2434022668836521,normal,low
V130,167,167,3.5591139478113676,0.17202654177793597,27.28670720010996,0.367282481674371,normal,low
V107,168,168,0.13054752452549712,0.33997197206008894,12.454517241567371,0.38160015325946817,normal,low
V110,169,169,-1.7593109137031595,-0.6266267197768116,35.5276170745492,0.06985368018450419,normal,low
V108,170,170,0.3055037748253622,-0.4947931162237921,74.93868118152022,0.5969676818008433,normal,low
V109,171,171,2.0001023787981356,-0.797971365277456,60.022082440555096,0.33417433381815614,normal,low
V118,172,172,-0.18456897918767212,0.6611081647068047,83.62615499645472,0.12200251234104266,normal,low
V126,173,173,-7.429411686336667,0.2048218161194163,22.938850792124867,0.5929341826532234,harsh_brake,medium
V101,174,174,-0.4679225549094508,-0.24956412798944896,61.52842557057738,0.10020182169722504,normal,low
V109,175,175,2.0707800826907716,0.472743310432916,27.375393360853195,0.36924687826227853,normal,low
V101,176,176,-0.2644493188417372,-0.22696736327364664,84.56111388280988,0.033458354496185,normal,low
V111,177,177,-2.961782904641212,0.09808072620567324,28.887510877102613,0.4343765085907011,normal,low
V126,178,178,-1.2473323835803711,-0.36184015546664566,39.08450309187174,0.34044760347904696,normal,low
V140,179,179,-6.703863137488959,-0.8440337420890762,24.22219638712704,0.9924756901520811,harsh_brake,medium
V142,180,180,-1.070499326422947,0.18172235825502692,45.551355462521315,0.478678560560349,normal,low
V121,181,181,-1.394012879832666,-0.26128277470885763,49.22096950933337,0.06584516300554358,normal,low
V132,182,182,-0.8187278287055044,-0.2216773852444066,72.7478713914752,0.46236116086747814,normal,low
V111,183,183,1.1759590911347777,-0.8542326590328208,78.67116367444396,0.2936567795452902,normal,low
V139,184,184,-0.4327622295014114,-0.6089858141151663,25.646342169493437,0.2953858485604684,normal,low
V116,185,185,0.5288453562732399,0.3182678204957853,85.02779919654131,0.078657280525308515,normal,low
V139,186,186,0.02451724629807776,0.5167151153274364,12.34185153618455,0.15636250477050184,normal,low
V144,187,187,-0.3640006847507439,-0.3196262226779807,24.1885188780725,0.151089167964204,normal,low
V140,188,188,1.621972040170399,0.19937404317227392,86.26900302246213,0.06324701972491129,normal,low
V120,189,189,-7.8810800961645775,-0.19199873329489128,79.97962795197964,1.285631613184666,harsh_brake,medium
V133,190,190,-9.009128860775386,-0.5246036971665936,73.20423011202365,1.6503186505117953,harsh_brake,medium
V131,191,191,-0.31802938057935715,0.1880075548227717,53.46788605675101,0.08068733450577142,normal,low
V137,192,192,0.1150634639644931,-0.1389172310474106,86.55602365732193,0.38046626318764143,normal,low
V134,193,193,-11.376613885785806,0.3264960681417956,44.72538738977164,7.046701732124078,crash,high
V142,194,194,1.1933662722689962,-0.8347555909167417,74.52566538006067,0.3158634905754103,normal,low
V113,195,195,-12.483221005118557,0.5319274384728563,85.68380986107513,6.083101133515628,crash,high
V107,196,196,-0.8940676573268191,-0.8802596503319627,19.73973659798503,0.12123132698121251,normal,low
V125,197,197,-0.2858269768323155,-0.3608474783383319,49.23218421638012,0.3075991578663468,normal,low
V133,198,198,0.9615622072047164,-0.00360202157597925,80.09453689679503,0.1845756798560914,normal,low
V115,199,199,0.8385330442628744,-0.6216793514626978,70.88991535827518,0.067891225890411,normal,low
V127,200,200,-0.39175520541510944,-0.5890973309333989,36.89645171165466,0.27373057057510625,normal,low
V126,201,201,-0.7428474360544345,-0.4127501434500986,29.511646796017885,0.44024689885346113,normal,low
V145,202,202,-13.31185519613534,-3.2508579327530622,75.79899386502802,5.981714735311055,crash,high
V145,203,203,-1.5534197989045686,0.3438746958338041,56.02740412577987,0.17498196708397432,normal,low
V120,204,204,-1.034728706016924,0.4306125711447945,71.08137616887689,0.15135461116210874,normal,low
V148,205,205,0.04507977758430784,0.1569286476268213,80.72638282552361,0.18693327843328597,normal,low
V109,206,206,-5.990280566249334,0.4536415766858177,73.28899361658841,1.3342589053776774,harsh_brake,medium
V145,207,207,-0.6413015594466998,0.24459950741964193,25.36323979496956,0.2715315621790158,normal,low
V100,208,208,0.5104781822926664,0.0230273767512269,11.716423016041515,0.1693382735519871,normal,low
V130,209,209,4.192834384742731,-0.1750532436545469,26.65441583842039,0.1407820020832249,normal,low
V142,210,210,1.349749726413725,0.08904875465277041,27.877392433583736,0.24799159986971753,normal,low
V142,211,211,1.1036513344710666,0.3707490236421678,79.61440406739712,0.3080535464806727,normal,low
V119,212,212,-0.9123945387836794,0.03932933364065595,11.816642098128796,0.02400443245507186,normal,low
V104,213,213,0.5833400818839407,-0.29380635500223246,88.37651630863547,0.4513757595940052,normal,low
V108,214,214,2.3129870083532573,1.0866838574738262,77.34077591449022,0.07858455387570733,normal,low
V139,215,215,-0.7172753343938416,0.03930877237309749,57.051218673586845,0.2585497393029214,normal,low
V113,216,216,0.7707992125256113,-0.5729616515213313,18.779003750532866,0.28783213839300087,normal,low
V141,217,217,1.6536940373649136,0.6257714081978489,74.78230252861977,0.19081265820067236,normal,low
V130,218,218,-0.5716697998219012,-0.3448955058425478,27.42651015520096,0.07025082630914395,normal,low
V122,219,219,2.450829907467085,-0.8182673479797865,58.10458676889539,0.32044807258622626,normal,low
V104,220,220,-5.320329627331187,-0.5421220902782341,49.0050133317709,0.6555110467223778,harsh_brake,medium
V136,221,221,1.1986653593720988,0.16075636775595523,47.941257301718,0.28090398251038495,normal,low
V137,222,222,-12.751526875041655,2.592827601179027,90.34722462296486,6.599774228858037,crash,high
V130,223,223,0.01310507320739655,-0.6625149026634155,86.68020822107792,0.2991173848273229,normal,low
V130,224,224,0.7736868376704662,-0.4132745507230477,49.31346856057644,0.11164325953574893,normal,low
V120,225,225,1.6346501453748796,0.3761725836172796,79.08905176445842,0.19304547991416088,normal,low
V136,226,226,0.03867415869801786,0.3984141879954566,22.22961515188217,0.22502450923947173,normal,low
V120,227,227,0.2784787376621951,0.0141793472887538,19.539006147533655,0.29645187217093455,normal,low
V140,228,228,-0.05430516922563243,-0.752587385327554,14.440248236060144,0.2394186602280107,normal,low
V119,229,229,1.827592794478216,-0.356333957272865,46.51985675096512,0.2465282314498608,normal,low
V125,230,230,-7.512137077990988,-0.6339572965884018,39.50034190900624,1.876785017887332,harsh_brake,medium
V145,231,231,2.495157465189177,0.7411859592629567,68.65797566249967,0.13938317530851163,normal,low
V149,232,232,-0.8530299624603934,-0.7319541826136962,67.96080203726888,0.4174630985034643,normal,low
V116,233,233,-0.4407939999736142,0.1904149280182051,72.16762527823448,0.28266740426771786,normal,low
V129,234,234,-2.361979670493552,-0.841636333277095,39.01427373290062,0.08154888536496527,normal,low
V108,235,235,1.767842947418437,-0.49308562245496496,76.16891738027334,0.12095419726076868,normal,low
V117,236,236,2.683971095960459,-0.8288556523484539,41.92255649715662,0.3762575135740044,normal,low
V137,237,237,0.626156485392267,0.3394242744795232,29.05310958623886,0.33090852941315896,normal,low
V133,238,238,-0.4555200522501254,0.6545941432903095,80.22660432383418,0.04698514147055363,normal,low
V100,239,239,-0.2418331380172254,-0.04864785981976402,50.07272778078914,0.2521149380081198,normal,low
V100,240,240,0.1753610590122202,0.474290019915749,79.35858830809593,0.07648867601419462,normal,low
V149,241,241,2.169955654674795,0.5000709570205502,24.023267570883036,0.03177753770251945,normal,low
V131,242,242,-0.7062350254099563,-0.27092237719131756,70.27298178523779,0.2738858448133162,normal,low
V144,243,243,-0.11649457595490303,-0.6867591884393659,42.477907836437225,0.30352860885621086,normal,low
V135,244,244,-2.3907500957907173,0.43235330606682143,12.452604286372662,0.0930653687039883,normal,low
V123,245,245,-0.961864131369632,0.5407567613948548,40.46872789040208,0.10062004855384828,normal,low
V129,246,246,0.7478494685394108,-0.6094059679727994,44.349802918732166,0.02526398004472152,normal,low
V112,247,247,1.0308007896142306,0.4750556775390951,88.40594070032239,0.34522218408144156,normal,low
V136,248,248,-10.602582045102912,-2.3325779876521113,31.592943684663624,5.2402089838495005,crash,high
V142,249,249,-9.497674978342408,-3.7815347538833697,75.15193631872535,8.04145574136423,crash,high
V131,250,250,-1.1984328797698955,0.2676911598542437,56.527447272092104,0.21680480490183765,normal,low
V100,251,251,-2.482668558948167,0.13205428317150542,61.79531352594495,0.02542225220484101,normal,low
V146,252,252,0.586735961283221,0.7096143116694142,68.04701765999198,0.03254023642158604,normal,low
V148,253,253,0.4098297681095437,0.3824931573190291,67.62182613834739,0.22801483327442604,normal,low
V109,254,254,-0.7438921209491439,0.3284712230674266,80.07182866334915,0.24986868273846824,normal,low
V113,255,255,0.7162214698846477,0.37839542335434767,74.10797666758299,0.3024950228091879,normal,low
V128,256,256,1.228386381517931,0.36698577263427545,42.93894035741687,0.2624576827491195,normal,low
V133,257,257,1.0703655521964597,-0.16838257584137226,74.25589632242918,0.3376682013051132,normal,low
V119,258,258,-3.3112070396683393,-0.4683102873953332,39.388423692435026,0.3607209902979496,normal,low
V135,259,259,-1.9355526792783584,0.8392732680915889,44.33198366314173,0.3258396297057818,normal,low
V111,260,260,-7.589487929325239,-0.5694745333734823,51.59466817043722,1.1183061586697247,harsh_brake,medium
V146,261,261,-7.310861221803908,-0.32188726809993695,45.9733304195106,1.6267370320191203,harsh_brake,medium
V148,262,262,-7.316541517857215,0.41271065172214794,78.11562146060169,1.314160696213457,harsh_brake,medium
V136,263,263,3.1832612866736385,0.39040842058553593,19.40516695380211,0.23025811537054308,normal,low
V128,264,264,-7.991132266350265,-2.010709386894844,74.97301239753142,8.212662373382239,crash,high
V143,265,265,-2.3393307301408828,-0.33628535611402843,85.17475459724665,0.1923271985488779,normal,low
V108,266,266,-1.3817521626227345,0.2294902864572913,47.76227992027998,0.32539412231024845,normal,low
V138,267,267,-0.6786176209740767,0.6688820409003582,55.76620681211352,0.2141687039680352,normal,low
V141,268,268,-1.3058985871160833,-0.2608474794562427,71.36782983317971,0.05413924820355159,normal,low
V103,269,269,-0.8040060884272887,-0.07211744803647915,80.83408083766699,0.5093055219147495,normal,low
V102,270,270,0.8259707091132114,0.12252973875475633,67.3372077383101,0.08940958823255497,normal,low
V112,271,271,-7.1857878721137425,0.17916827371902125,43.269118182361126,1.1447071524026249,harsh_brake,medium
V145,272,272,0.6560331259821499,0.4766781670713854,55.67655039951205,0.14411812606689064,normal,low
V119,273,273,-0.06822969022887646,-0.0550424172152435,11.631566006690264,0.12384515983695224,normal,low
V132,274,274,0.20359040236465947,0.5837775305621588,68.00696978345513,0.0253095359194343,normal,low
V113,275,275,0.04577509686196625,-0.8317169383808047,32.15960584580898,0.2796268347992871,normal,low
V128,276,276,0.8087015105631785,-0.02602433496205591,15.794499274343252,0.14070660664159823,normal,low
V108,277,277,-12.163730672579634,-2.9578047602376163,67.79502336401492,6.9086371611142505,crash,high
V142,278,278,1.8217732041732104,-0.5936048284121361,65.09954158216715,0.35682335761562045,normal,low
V144,279,279,-1.5795996494931948,-0.3829868895322073,10.803950745612385,0.2349926744003148,normal,low
V105,280,280,0.7977041591981808,-0.5808795181719041,81.54606876894832,0.33608269721249817,normal,low
V106,281,281,0.03070084369229547,0.2300433679783036,36.96394704282284,0.0884728559977125,normal,low
V120,282,282,1.0580610821741865,-0.1098476995326637,89.57916848361492,0.33706909314049716,normal,low
V121,283,283,0.6246630366084356,-0.04889459241760405,25.400289203971624,0.04992381507434138,normal,low
V106,284,284,-0.9975593447683102,0.8278598007047727,52.45080575346947,0.4655614911701147,normal,low
V118,285,285,2.5296062628464644,-0.2664455639782925,49.917212054133415,0.18715385346339705,normal,low
V114,286,286,-1.5704578198363477,-0.8799165766797243,89.12996802479029,0.24089706083708973,normal,low
V142,287,287,0.06217818386671278,-0.00195274096266795,23.158233650028706,0.19478138170233536,normal,low
V119,288,288,0.0304796799288268,-0.7908162793629891,12.495343554764986,0.1443539531869118,normal,low
V100,289,289,0.847722795696437,0.04864905715772046,73.8038339652121,0.0248159411680636,normal,low
V113,290,290,2.123319017603764,0.4221254415000706,12.807050291448832,0.12629976059122044,normal,low
