vehicle_id,timestamp,acceleration,gyroscope,speed,vibration,latitude,longitude,event_label
V129,2026-03-01 08:00:26,1.5625656016318132,0.039264646447225895,12.231886368244886,0.045771983897225976,12.910085087,77.622674335,normal
V123,2026-03-01 08:00:27,2.5227311737206812,0.6212020344083591,29.485460054129362,0.021183331283101764,12.935248937,77.587768982,normal
V106,2026-03-01 08:00:28,0.019022736899002156,-0.7456208959848345,74.96016619727015,0.055968834626534125,12.945370854,77.585060508,normal
V122,2026-03-01 08:00:29,-0.30642779499638356,-0.196571432390352,68.80013274028897,0.27496318680694115,12.948656063,77.647120974,normal
V122,2026-03-01 08:00:30,-13.37779753740161,-2.4564499211817816,88.56408378574997,8.633175059197324,12.853533615,77.552672032,crash
V101,2026-03-01 08:00:31,-7.939232449138872,-0.1672758801640484,44.1146375099197,1.3267767360717442,12.907117771,77.550558608,harsh_brake
V120,2026-03-01 08:00:32,0.613720389795469,0.07573671881503298,17.481291331350803,0.06777203881932195,12.935943521,77.604042748,normal
V103,2026-03-01 08:00:33,-1.0750075395143075,-0.16703613024653657,39.98492497950792,0.03203256296799625,12.87321428,77.62595566,normal
V102,2026-03-01 08:00:34,0.9001696457348358,0.3192887036384283,55.8357210829854,0.06793348871072857,12.935989352,77.603172785,normal
V147,2026-03-01 08:00:35,-1.3159270537530157,-0.9418322930645705,46.01315760985017,0.19970703145182217,12.944425711,77.640689241,normal
V122,2026-03-01 08:00:36,-0.4632326805412166,-0.24924907382235878,76.0734280385077,0.07984391299392837,12.892805334,77.590602323,normal
V138,2026-03-01 08:00:37,0.5942243705030784,-0.2752720791421601,89.40646370872855,0.13163284495848998,12.926322558,77.586089645,normal
V143,2026-03-01 08:00:38,-0.3762534365143195,0.20213884158836817,69.47610234841704,0.07293544997760043,12.930725039,77.614216601,normal
V119,2026-03-01 08:00:39,-1.513286212215928,-0.4446837347052859,39.49454614892602,0.5049200418435834,12.875464181,77.57677681,normal
V143,2026-03-01 08:00:40,-0.3879308219306808,-0.03927204924349968,38.958702366799116,0.00860282621953029,12.935598761,77.571669276,normal
V119,2026-03-01 08:00:41,1.0525111156263252,-0.2523184334864995,53.56500048190355,0.15217283267332204,12.881142716,77.568569099,normal
V141,2026-03-01 08:00:42,0.18726120598702795,-0.5875967824720877,78.5883535631001,0.36732367080283734,12.917329323,77.63240458,normal
V115,2026-03-01 08:00:43,-2.559516549395284,-0.457337260574164,47.12001573294401,0.15821253176935587,12.9384827,77.605107007,normal
V116,2026-03-01 08:00:44,0.10160288249315977,-0.5402763080593634,75.68609967827797,0.048726999079324096,12.903037375,77.576332788,normal
V133,2026-03-01 08:00:45,0.8026387744508097,0.29588979007691524,70.03266612067819,0.19191343277446601,12.899939776,77.612795877,normal
V139,2026-03-01 08:00:46,1.005429364765002,0.07285533294060481,85.04403157159686,0.2138732842849806,12.892007369,77.609974069,normal
V148,2026-03-01 08:00:47,-0.5784025340106543,0.33301849204102907,45.795734878629446,0.5242680899713945,12.858485089,77.636183105,normal
V143,2026-03-01 08:00:48,0.041428852286540765,0.05133714533200854,38.975465316325426,0.5725151589735902,12.94566439,77.596769186,normal
V143,2026-03-01 08:00:49,-9.19276351906315,-0.4381468869467337,25.237594582140446,1.236877063602754,12.902918199,77.558074191,harsh_brake
V145,2026-03-01 08:00:50,-1.0353953445702224,0.24627265302024878,83.06988753378391,0.02963637426308821,12.917759688,77.55415968,normal
V103,2026-03-01 08:00:51,0.3269768987433001,0.34287994932012755,83.33561278879642,0.34199699740323525,12.911574855,77.578471574,normal
V114,2026-03-01 08:00:52,1.0393520662439233,0.4511427530306626,45.31273910775781,0.07581956023003422,12.946207013,77.634697331,normal
V142,2026-03-01 08:00:53,0.41706312734275036,0.4907161766348713,55.389482881873846,0.33392393114298635,12.911217715,77.627065805,normal
V135,2026-03-01 08:00:54,-1.20252889454034,-0.23487122782812786,29.37170248478651,0.17873496778487444,12.906860852,77.574311847,normal
V120,2026-03-01 08:00:55,1.2952851096402105,0.7129881226140844,42.720439210534096,0.5564065779794249,12.894147371,77.587428121,normal
V139,2026-03-01 08:00:56,-1.4911618521500098,0.5308758589187107,68.68858272209764,0.016783296961054045,12.939666658,77.564297259,normal
V132,2026-03-01 08:00:57,-1.909575717843702,-0.4500904841653104,79.34150587767363,0.048786207309688634,12.917106194,77.573073762,normal
V129,2026-03-01 08:00:58,-8.264691543762314,0.5629597861346818,23.60646799672395,1.1740881159257646,12.85955314,77.596506553,harsh_brake
V113,2026-03-01 08:00:59,1.7186565685438737,-0.14997382769354914,44.42686375230551,0.526506825333737,12.873309154,77.634874519,normal
V108,2026-03-01 08:01:00,0.2974690941116105,0.19248306878486302,71.29950260743499,0.19049221574530978,12.931605805,77.649711097,normal
V109,2026-03-01 08:01:01,0.28299453544909664,0.3014410962359806,71.89663672819734,0.2535033642772046,12.921829168,77.620984461,normal
V115,2026-03-01 08:01:02,-1.6083278898897997,-0.03029919838740787,73.04209262132645,0.24035744801187836,12.897691805,77.614096675,normal
V138,2026-03-01 08:01:03,-0.6925321669919184,-0.5933798536108221,50.58208592236042,0.041666426607667784,12.892674518,77.558285677,normal
V145,2026-03-01 08:01:04,-0.24870187043905384,-0.4819694959429103,41.97442088276148,0.14203234431417638,12.92312674,77.597327191,normal
V112,2026-03-01 08:01:05,0.17641723291913028,0.367351582930377,18.739810176193714,0.019422123746604597,12.912710075,77.57294194,normal
V125,2026-03-01 08:01:06,2.6658114046751256,-0.7673836952639601,20.682239439338446,0.17550768650933085,12.884648972,77.585056896,normal
V118,2026-03-01 08:01:07,0.7680314037512306,0.04852738973625025,10.494885556399822,0.0030018259389594792,12.889357321,77.592162501,normal
V106,2026-03-01 08:01:08,-0.14086964241112712,-0.5137291691617483,34.741431437432766,0.2394471252552914,12.886856277,77.571056463,normal
V109,2026-03-01 08:01:09,2.6785867733679187,0.31511663720462435,41.76824076101184,0.3365046575107138,12.873413554,77.625231231,normal
V138,2026-03-01 08:01:10,-0.4131692862901546,-0.7023941754945067,14.732797779142857,0.21716035905725306,12.933273247,77.605742362,normal
V113,2026-03-01 08:01:11,-0.8753171335904342,-0.1225678053909334,65.27694836258888,0.20301007688601158,12.850045114,77.636232776,normal
V114,2026-03-01 08:01:12,2.871209908988337,-0.004261303115324957,11.282531451433897,0.27305492971719064,12.898385443,77.608294619,normal
V148,2026-03-01 08:01:13,0.5644876856959011,0.45031553089079107,34.926654659211636,0.15575124130827278,12.910798264,77.628439845,normal
V142,2026-03-01 08:01:14,0.6059124538505543,0.10217692512506756,49.54204186797142,0.2718293929152799,12.89472318,77.64379339,normal
V141,2026-03-01 08:01:15,-0.44355324594825846,0.3723057643200848,17.530194502323866,0.5071383270182779,12.902627136,77.558565764,normal
V146,2026-03-01 08:01:16,-0.6064236917610133,-0.16467172157096105,40.2542838267982,0.24658813343052616,12.877418296,77.562128973,normal
V125,2026-03-01 08:01:17,-0.5158423924996827,0.509399710442929,70.83269106224179,0.15230829500869403,12.858212022,77.561023345,normal
V132,2026-03-01 08:01:18,0.4623789500777936,-0.13432956807693566,43.953810688108206,0.16414856139412937,12.944716317,77.603487719,normal
V126,2026-03-01 08:01:19,0.05204258506708978,0.19684348289792747,48.97417454048991,0.04755650460021474,12.858473059,77.628520291,normal
V100,2026-03-01 08:01:20,0.017444552346373734,0.19252261608039603,44.977540988475084,0.257207368388554,12.895648688,77.629257625,normal
V144,2026-03-01 08:01:21,-0.09479660458520117,-0.5651920882616442,34.436866864562035,0.30875933772915837,12.853427087,77.623342442,normal
V117,2026-03-01 08:01:22,-0.03950693272797922,-0.36338987996942707,51.656732987612486,0.5176117482437755,12.923491879,77.566396741,normal
V105,2026-03-01 08:01:23,0.363201748966244,-0.19419282118719408,63.46367480233312,0.4231890153391913,12.894956696,77.572034462,normal
V124,2026-03-01 08:01:24,1.6369151166625495,0.183668879988252,35.67698439583182,0.09107595289754318,12.856781521,77.594641335,normal
V118,2026-03-01 08:01:25,-0.9389501119921706,-0.57163409244141306,33.70337715372443,0.37448946224015406,12.883421067,77.5823929,normal
V138,2026-03-01 08:01:26,-11.664208213866,0.40380503218499886,53.2438774057664,4.414931178235489,12.90959767,77.567515659,crash
V133,2026-03-01 08:01:27,-5.985501118320571,-0.01433210691822039,27.169361356645823,1.3153912408023665,12.906233649,77.58715348,harsh_brake
V110,2026-03-01 08:01:28,-6.392409874953593,-0.13022014194599857,50.96261279657483,1.3665208719444777,12.904051666,77.558119812,harsh_brake
V120,2026-03-01 08:01:29,-2.318403967256126,-0.015109515861594886,89.87833186984062,0.5944267689742445,12.897674168,77.551549856,normal
V140,2026-03-01 08:01:30,-2.9658686973692476,-0.018369511009017788,75.07244819775224,0.2376087592351936,12.926554599,77.574622235,normal
V133,2026-03-01 08:01:31,-1.2145307089395463,0.09878243274983999,39.63554063811898,0.044856394508418496,12.929332102,77.642084202,normal
V145,2026-03-01 08:01:32,-0.659581996520407,-0.09041058954917872,53.390487525612116,0.03641314196252571,12.93030997,77.564485471,normal
V132,2026-03-01 08:01:33,-1.9037680451078516,-0.3145346324929259,29.626454934477806,0.13064699000096602,12.855053213,77.575814855,normal
V125,2026-03-01 08:01:34,-0.016343294557762553,-0.46122121346171374,56.59495683386922,0.2240390752659413,12.938352388,77.559652365,normal
V111,2026-03-01 08:01:35,-1.625360640454504,-0.30485631893634846,37.37966721877456,0.18960634981274493,12.908998233,77.626381431,normal
V132,2026-03-01 08:01:36,-1.019875574545236,0.2884836833926227,32.90131017565727,0.018662690691041622,12.914446133,77.583260301,normal
V105,2026-03-01 08:01:37,0.09201452241049847,0.34729275326730025,72.58272314444184,0.3381645832362285,12.861186046,77.558984372,normal
V128,2026-03-01 08:01:38,0.4580420353476524,0.9022761101983461,40.0549740716815,0.1078145672267513,12.923585734,77.593678601,normal
V143,2026-03-01 08:01:39,0.1975838673069646,-0.21049158896985293,78.09245571494102,0.4408121438376885,12.948331762,77.561320905,normal
V130,2026-03-01 08:01:40,-1.4495911482728907,1.0555858007203411,83.73283131048083,0.03530711678088841,12.878493077,77.597295953,normal
V100,2026-03-01 08:01:41,1.3216189791057498,-0.0566968324732938,12.423729430884123,0.4980980843102769,12.911176752,77.627649329,normal
V101,2026-03-01 08:01:42,-0.8937356197941053,0.06801985836072286,22.082396913319826,0.5433656867587964,12.89232954,77.627528985,normal
V125,2026-03-01 08:01:43,-12.320737804473517,-0.6893682707063986,41.10642086947337,5.515629552589544,12.898087482,77.579055318,crash
V143,2026-03-01 08:01:44,-0.8966191180316547,0.4499696411693573,13.335730507969856,0.018881640146607065,12.852491129,77.608837674,normal
V108,2026-03-01 08:01:45,-6.770640385714351,-0.04740745096956217,43.94134449772537,0.6648593799507785,12.87167081,77.60636025,harsh_brake
V117,2026-03-01 08:01:46,-6.87959102176747,0.4839316444749257,58.15462118946016,0.24955550401886728,12.882616838,77.61857285,harsh_brake
V142,2026-03-01 08:01:47,1.3629193868650475,0.19778058369104165,12.92458150535822,0.22749004533237555,12.928901847,77.556733546,normal
V131,2026-03-01 08:01:48,-0.6522190650591457,0.9741649747051243,13.122850712388754,0.028465087660026672,12.856793981,77.580455463,normal
V132,2026-03-01 08:01:49,2.7707597538274977,0.07745963790379813,39.35275334864855,0.056002586255021025,12.94167247,77.605509249,normal
V137,2026-03-01 08:01:50,-14.438903824512673,0.2810595311575782,94.52381472103298,9.031337131087604,12.887189778,77.640557983,crash
V102,2026-03-01 08:01:51,-3.1599721755580488,0.48191204318041053,89.43877467885613,0.08708824122087487,12.933273343,77.643332302,normal
V144,2026-03-01 08:01:52,0.10207376678035043,0.0271965132279492,45.059891659766436,0.05240420129985429,12.92741456,77.605184758,normal
V138,2026-03-01 08:01:53,-12.896253815976504,0.6808458463637141,33.65941776661202,3.623944480616484,12.931102978,77.633998136,crash
V101,2026-03-01 08:01:54,-2.6069846521717346,0.06580994275134104,24.69395587220788,0.2164343861040145,12.899501667,77.584585138,normal
V109,2026-03-01 08:01:55,0.8095663749972839,0.38132047389483037,47.784741669893265,0.3543558585174495,12.878289237,77.617521923,normal
V107,2026-03-01 08:01:56,-1.4890403376388255,-0.013900598001534557,79.65786259621382,0.2910173790758387,12.877247741,77.622106565,normal
V118,2026-03-01 08:01:57,-11.403437483238164,3.2526233475601503,45.09643573546782,4.893190576743672,12.881545592,77.578875627,crash
V143,2026-03-01 08:01:58,-0.20292898874679777,-1.538128067784015,11.895211096853018,0.19351360994271644,12.929266792,77.556842154,normal
V145,2026-03-01 08:01:59,-0.08349262056012552,-0.38355337851521054,12.44983371347189,0.03830592711309552,12.926352486,77.577569252,normal
V141,2026-03-01 08:02:00,-0.3498189946282562,-0.24743569049339526,43.93967719748616,0.23090479839280598,12.890861708,77.590489567,normal
V135,2026-03-01 08:02:01,1.15900818558034,-0.37539293991936,77.8139872290194,0.36512300452920576,12.853141861,77.632197867,normal
V100,2026-03-01 08:02:02,-1.581200969768307,-0.01992405266978607,11.423316970467567,0.2749792629686172,12.939393206,77.555317239,normal
V137,2026-03-01 08:02:03,-1.3502198600063702,-0.5440451131019147,87.74612193927169,0.009035136665892757,12.934308202,77.551701353,normal
V100,2026-03-01 08:02:04,-0.8148245535183285,-0.4836787504571173,47.480762004852295,0.0715076858238185,12.853930803,77.600993692,normal
V100,2026-03-01 08:02:05,-11.625006474698012,-3.514833241676498,41.82924699271098,8.767023887601336,12.85098771,77.621510742,crash
V126,2026-03-01 08:02:06,-2.8969620629408257,-0.5429996336624712,80.4047972522676,0.25014592603367586,12.87414155,77.600327334,normal
V124,2026-03-01 08:02:07,-1.6646577616224782,-0.28616606255821075,55.38945138454437,0.02545522322317756,12.85657238,77.561729236,normal
V140,2026-03-01 08:02:08,-0.2169653698700727,0.14775142312172904,72.84664619714022,0.35999885171547263,12.879014584,77.634564871,normal
V130,2026-03-01 08:02:09,-0.4722737913769077,0.12604817911365493,47.58429130539298,0.3456980586201453,12.866886104,77.647857209,normal
V132,2026-03-01 08:02:10,-0.5272816616354041,-0.43647630323022907,62.78823906555772,8.448581218228612e-4,12.865903567,77.586168728,normal
V118,2026-03-01 08:02:11,-7.539487225727195,-0.4541895905102016,64.7515255631879,1.3405576876456278,12.884660509,77.634188028,harsh_brake
V123,2026-03-01 08:02:12,-0.672967274587714,0.2619876553178721,79.82521248981357,0.09348272653784127,12.879707278,77.578605336,normal
V112,2026-03-01 08:02:13,-1.673618442044994,-0.4293034031487373,80.66635826602578,0.1082049043286674,12.927375058,77.601665007,normal
V137,2026-03-01 08:02:14,0.659952785746022,-0.2847862204023294,56.66229182854295,0.2709473137668977,12.888148673,77.636886484,normal
V142,2026-03-01 08:02:15,1.489327298692656,0.3368941028227127,60.968764293938875,0.21324031334959503,12.87050067,77.586024021,normal
V149,2026-03-01 08:02:16,0.3957943062699911,-0.3932200163728622,68.87594724074006,0.1344849567835318,12.933592067,77.594573336,normal
V126,2026-03-01 08:02:17,1.022277576022155,0.1354916014569852,13.146168813109398,0.062007699692345014,12.913217635,77.590108544,normal
V116,2026-03-01 08:02:18,-11.255279889764891,-3.24143875596064,65.74240386253223,6.8190076237621495,12.863264484,77.584765859,crash
V144,2026-03-01 08:02:19,2.461077111327334,0.34081619409637043,66.83390339836478,0.24002088106724281,12.876865032,77.643015737,normal
V136,2026-03-01 08:02:20,0.015626424556592095,0.3729558640760865,89.2924403399229,0.33499918465958634,12.859495776,77.578399778,normal
V123,2026-03-01 08:02:21,1.375173294690069,0.23609429132933119,71.02139359340072,0.097830533014515,12.85702546,77.57680945,normal
V123,2026-03-01 08:02:22,-1.9340545060206509,0.19374683725172326,57.07237854599953,0.5265156201160509,12.892412274,77.580421643,normal
V146,2026-03-01 08:02:23,-0.46480816846405043,0.027447056038017056,63.81221916526556,0.24311731382759685,12.9248142,77.572165879,normal
V116,2026-03-01 08:02:24,-0.40367123251275394,-0.1518098885446065,29.497718270868063,0.2561104351166376,12.8814601,77.60747862,normal
V138,2026-03-01 08:02:25,0.8185086918697034,0.306596806018979,14.531080238521099,0.15346301282375327,12.91273137,77.595519453,normal
V109,2026-03-01 08:02:26,0.6317404820902646,0.1810625629476237,86.78408086299896,0.07322784895614282,12.920139504,77.642958246,normal
V122,2026-03-01 08:02:27,1.876198163987668,-0.0432286403402912,79.65394578874111,0.3968023212186361,12.900198515,77.55222019,normal
V108,2026-03-01 08:02:28,1.096260514960235,0.3969334956587407,22.702100463211536,0.1629859748288202,12.937685519,77.635672259,normal
V136,2026-03-01 08:02:29,-1.1525086148595851,-0.3930805749489288,49.28009821102023,0.19413773989553001,12.894219471,77.60335293,normal
V107,2026-03-01 08:02:30,0.8668598611924984,0.059177941167761344,25.980902295559645,0.059439300659561434,12.850758791,77.639388198,normal
V103,2026-03-01 08:02:31,-1.0271851218317705,-0.5049522279575211,67.63021970167756,0.17870508132821525,12.940697579,77.600089996,normal
V122,2026-03-01 08:02:32,-1.3307593375677311,-0.007515778580869122,55.83099450916052,0.3173870491740767,12.917648324,77.616108062,normal
V144,2026-03-01 08:02:33,0.8005297354822709,-0.3066816421344607,39.956346694380045,0.20069814713365133,12.885589372,77.630006486,normal
V142,2026-03-01 08:02:34,-0.5402276636050911,0.447136758532328,57.810593117028475,0.27659614957459544,12.901492789,77.596332371,normal
V136,2026-03-01 08:02:35,-1.2615381824128362,-0.12118640260456448,36.94809477776289,0.0862981698024335,12.850445643,77.60943375,normal
V125,2026-03-01 08:02:36,2.7121051679834,0.2179170869875774,10.24825507774949,0.11362684937546338,12.919487791,77.559158406,normal
V126,2026-03-01 08:02:37,0.11682683641794045,-0.03803144131958833,32.666107192635536,0.04720592127154424,12.876655674,77.635255064,normal
V110,2026-03-01 08:02:38,0.7816901782310341,0.15077901198425478,63.17539691925049,0.18616185506976612,12.886056314,77.596862119,normal
V126,2026-03-01 08:02:39,1.1460882111393598,-0.3323574408021353,81.10196130350232,0.030805759228339197,12.913224889,77.647273286,normal
V109,2026-03-01 08:02:40,-1.0281112951386693,-0.31117060929202495,38.22035513818264,0.22616798326564938,12.918184749,77.589923206,normal
V114,2026-03-01 08:02:41,-1.90310066320753,-0.3196419632883188,42.83386869356036,0.36664204090186947,12.865795934,77.614118041,normal
V130,2026-03-01 08:02:42,-2.28906093942107,-0.6125563473460005,29.881285820156336,0.12896104456026414,12.946581454,77.602022665,normal
V112,2026-03-01 08:02:43,1.354830065708036,0.1335895264465958,43.039356637746096,0.30048186222539647,12.884932712,77.615274029,normal
V130,2026-03-01 08:02:44,1.9776225669624385,0.2048090833443803,63.35263501852751,0.32819722782395633,12.879395272,77.632872838,normal
V127,2026-03-01 08:02:45,-0.8920263243604711,-0.3469102368320436,86.9924746081233,0.2434022668836521,12.930465841,77.592082474,normal
V130,2026-03-01 08:02:46,3.5591139478113676,0.17202654177793597,27.28670720010996,0.367282481674371,12.934119189,77.587897671,normal
V107,2026-03-01 08:02:47,0.13054752452549712,0.33997197206008894,12.454517241567373,0.38160015325946817,12.852211859,77.588677392,normal
V110,2026-03-01 08:02:48,-1.7593109137031595,-0.6266267197768116,35.5276170745492,0.06985368018450419,12.875987946,77.646784509,normal
V108,2026-03-01 08:02:49,0.3055037748253622,-0.4947931162237921,74.93868118152022,0.5969676818008433,12.851759622,77.616865731,normal
V109,2026-03-01 08:02:50,2.0001023787981356,-0.797971365277456,60.022082440555096,0.33417433381815614,12.947510609,77.567805359,normal
V118,2026-03-01 08:02:51,-0.18456897918767212,0.6611081647068047,83.62615499645472,0.12200251234104266,12.866601212,77.597792593,normal
V126,2026-03-01 08:02:52,-7.429411686336667,0.2048218161194163,22.938850792124867,0.5929341826532234,12.927350064,77.638922053,harsh_brake
V101,2026-03-01 08:02:53,-0.4679225549094508,-0.24956412798944894,61.52842557057738,0.10020182169722504,12.893412907,77.56514784,normal
V109,2026-03-01 08:02:54,2.0707800826907716,0.472743310432916,27.375393360853195,0.36924687826227853,12.893172873,77.591747235,normal
V101,2026-03-01 08:02:55,-0.2644493188417372,-0.22696736327364664,84.56111388280988,0.033458354496185005,12.857351891,77.641217345,normal
V111,2026-03-01 08:02:56,-2.961782904641212,0.09808072620567324,28.887510877102613,0.4343765085907011,12.890724862,77.575790553,normal
V126,2026-03-01 08:02:57,-1.2473323835803711,-0.36184015546664566,39.08450309187174,0.34044760347904696,12.874219059,77.648216167,normal
V140,2026-03-01 08:02:58,-6.703863137488959,-0.8440337420890762,24.222196387127042,0.9924756901520813,12.933139004,77.627211627,harsh_brake
V142,2026-03-01 08:02:59,-1.070499326422947,0.18172235825502692,45.551355462521315,0.478678560560349,12.85018618,77.634381215,normal
V121,2026-03-01 08:03:00,-1.3940128798326659,-0.26128277470885763,49.22096950933337,0.06584516300554358,12.878018256,77.592135007,normal
V132,2026-03-01 08:03:01,-0.8187278287055044,-0.2216773852444066,72.7478713914752,0.46236116086747814,12.899422796,77.572350102,normal
V111,2026-03-01 08:03:02,1.1759590911347777,-0.8542326590328208,78.67116367444396,0.2936567795452902,12.905086784,77.578675942,normal
V139,2026-03-01 08:03:03,-0.4327622295014114,-0.6089858141151663,25.646342169493437,0.2953858485604684,12.867172035,77.607890921,normal
V116,2026-03-01 08:03:04,0.5288453562732399,0.3182678204957853,85.02779919654131,0.078657280525308515,12.911667662,77.629786816,normal
V139,2026-03-01 08:03:05,0.024517246298077767,0.5167151153274364,12.34185153618455,0.15636250477050184,12.90571166,77.60408758,normal
V144,2026-03-01 08:03:06,-0.3640006847507439,-0.3196262226779807,24.1885188780725,0.151089167964204,12.857267195,77.595068329,normal
V140,2026-03-01 08:03:07,1.621972040170399,0.19937404317227392,86.26900302246213,0.06324701972491129,12.91982205,77.576531271,normal
V120,2026-03-01 08:03:08,-7.8810800961645775,-0.19199873329489126,79.97962795197964,1.285631613184666,12.938215713,77.637509748,harsh_brake
V133,2026-03-01 08:03:09,-9.009128860775386,-0.5246036971665936,73.20423011202365,1.6503186505117953,12.934724132,77.570427718,harsh_brake
V131,2026-03-01 08:03:10,-0.31802938057935715,0.1880075548227717,53.46788605675101,0.08068733450577142,12.887073076,77.566069237,normal
V137,2026-03-01 08:03:11,0.1150634639644931,-0.1389172310474106,86.55602365732193,0.38046626318764143,12.863674436,77.581255407,normal
V134,2026-03-01 08:03:12,-11.376613885785806,0.3264960681417956,44.72538738977164,7.046701732124078,12.859918133,77.573439435,crash
V142,2026-03-01 08:03:13,1.1933662722689962,-0.8347555909167417,74.52566538006067,0.3158634905754103,12.890321737,77.644199028,normal
V113,2026-03-01 08:03:14,-12.483221005118555,0.5319274384728563,85.68380986107513,6.083101133515628,12.929421979,77.647815618,crash
V107,2026-03-01 08:03:15,-0.8940676573268191,-0.8802596503319627,19.73973659798503,0.12123132698121253,12.893775236,77.561902679,normal
V125,2026-03-01 08:03:16,-0.2858269768323155,-0.3608474783383319,49.23218421638012,0.3075991578663468,12.868819326,77.620569762,normal
V133,2026-03-01 08:03:17,0.9615622072047163,-0.0036020215759792573,80.09453689679503,0.1845756798560914,12.880570709,77.602314988,normal
V115,2026-03-01 08:03:18,0.8385330442628744,-0.6216793514626978,70.88991535827518,0.067891225890411,12.8813258,77.592550487,normal
V127,2026-03-01 08:03:19,-0.39175520541510944,-0.5890973309333989,36.89645171165466,0.27373057057510625,12.94002301,77.62432047,normal
V126,2026-03-01 08:03:20,-0.7428474360544345,-0.41275014345009853,29.511646796017885,0.44024689885346113,12.927416889,77.637770896,normal
V145,2026-03-01 08:03:21,-13.31185519613534,-3.2508579327530622,75.79899386502802,5.981714735311055,12.910774628,77.55090636,crash
V145,2026-03-01 08:03:22,-1.5534197989045686,0.3438746958338041,56.02740412577987,0.17498196708397432,12.912377501,77.605416018,normal
V120,2026-03-01 08:03:23,-1.034728706016924,0.4306125711447945,71.08137616887689,0.15135461116210874,12.948975715,77.641348417,normal
V148,2026-03-01 08:03:24,0.04507977758430784,0.15692864762682127,80.72638282552361,0.18693327843328597,12.879471215,77.638619263,normal
V109,2026-03-01 08:03:25,-5.990280566249334,0.4536415766858177,73.28899361658841,1.3342589053776774,12.87954668,77.564598799,harsh_brake
V145,2026-03-01 08:03:26,-0.6413015594466998,0.24459950741964193,25.36323979496956,0.2715315621790158,12.949988509,77.578300707,normal
